epoch,train_l1,val_l1
1,0.3575156061366278,0.23432295498910774
2,0.21899176315696112,0.20522898951073829
3,0.2037768266229536,0.20688682113521287
4,0.19863313151150658,0.19348076736940686
5,0.19218977834336826,0.18609357269359209
6,0.18546267670064592,0.17972138892744005
7,0.1823780465132105,0.17449060456244805
8,0.17621198353239229,0.16735745049833842
9,0.17253348941391305,0.1707113389809107
10,0.16900049734167175,0.16613605618476868
11,0.16897375619067143,0.16214434234137387
12,0.1665479137873525,0.1601137054266935
13,0.16513025185005828,0.15967259048254903
14,0.16397662057511328,0.16073998032225228
15,0.16274838666414423,0.16042146999879664
16,0.16167978534551047,0.15886849721409338
17,0.16177222491038756,0.1557868921367573
18,0.1620267798297201,0.1592060654058216
19,0.15846846012733018,0.1562132977230852
20,0.158164014212881,0.15434614518595452
21,0.15641899913727653,0.15297870571807215
22,0.1552117580576607,0.15259046763830306
23,0.1553002844892517,0.15160629634595
24,0.1552375451399634,0.1533902023768507
25,0.15431489312234672,0.1518489668083901
26,0.15392821850493324,0.1541483305983527
27,0.15339335575102547,0.14969807607201777
28,0.15316320371007416,0.15140599683183165
29,0.1522634490586856,0.15246414281385187
30,0.15219690147201922,0.15148712307180598
31,0.15328495043472928,0.14999470526068753
32,0.15199930472355153,0.14884599346885158
33,0.15211011055074344,0.14919865984823832
34,0.15082676460124378,0.14897681361348086
35,0.15043592709729894,0.15144093259571617
36,0.15116577070736828,0.14916973099334407
37,0.15129928128730555,0.1488430613368101
38,0.14994584078179893,0.14808295989773937
39,0.14977094926388457,0.14886868706683523
40,0.1500137323360283,0.14728302290963963
41,0.15013811056896664,0.14774425708414626
42,0.14896037976300994,0.1482360067543705
43,0.1489026819947476,0.1469805113126322
44,0.14847002547120058,0.14708040275729398
45,0.14795664200074105,0.14837985092353712
46,0.14835678360467952,0.14924684631182702
47,0.1475983609193335,0.14686096397325618
48,0.14758570354992628,0.14801582086400342
49,0.14807772426708976,0.14551930138062502
50,0.14707551486832843,0.14602650742965056
51,0.14663062501096258,0.14606611729350968
52,0.1470557662393774,0.14597313479869226
53,0.1461101897626846,0.14530500062962168
54,0.14620065999662077,0.15043599693635895
55,0.14589903331019827,0.14500120715723552
56,0.14637752438163407,0.14549004826758735
57,0.14517781452408182,0.14444479341154656
58,0.14570106237933356,0.14474379850758445
59,0.1450457544230614,0.1441528943259555
60,0.14514127567283433,0.14329985091366718
61,0.14486789767266472,0.14442750188561512
62,0.14479768684816233,0.14367361723489094
63,0.14466601451293615,0.14368539174670888
64,0.144660397402763,0.14413790488434275
65,0.1442349124313508,0.14366614164833624
66,0.14416413413028192,0.14408010925419143
67,0.14385789857480738,0.14364419305720552
68,0.14389354786901382,0.14322084644201286
69,0.14364794599924974,0.1432521112118117
70,0.14376876977529368,0.14346985186088534
71,0.14332570152657984,0.1435215110289955
72,0.14336274159646303,0.1424736548535193
73,0.1436135510874092,0.14339619548937982
74,0.1435623479880727,0.1433370908442778
75,0.14327073280767927,0.1425888255016637
76,0.14306879145587306,0.14286054887585897
77,0.14289688911392787,0.14208125528737578
78,0.14284518042742592,0.14301876034182234
79,0.14284903669967075,0.14339758297012434
80,0.14275516974234312,0.1424157077196947
81,0.14296690779896332,0.14275027128770726
82,0.1424386106096829,0.1421931792575469
83,0.14244792499392372,0.1424019408560564
84,0.14233633032667528,0.14171267139542962
85,0.14229566389169837,0.14227119067690217
86,0.14233118807606637,0.14289801877593666
87,0.14228086524306097,0.14353755258134687
88,0.14260382574695807,0.14199895928064435
89,0.14207144804371877,0.1419847724534665
90,0.14241740415267384,0.14237644817820938
91,0.1420055963672562,0.14131521523203636
92,0.14206409790138508,0.14271614974511856
93,0.14243458563900127,0.1425783837817925
94,0.14206252866444175,0.14227992485683807
95,0.14226726292122835,0.1423071733455068
96,0.1419569891340057,0.1415363479691546
97,0.14209783318040026,0.1415424471185516
98,0.14193670974196118,0.14238548101291898
99,0.14203752843891335,0.14182431417232527
100,0.14208522219059652,0.1420639575995667
